config,m,n,seed,algo,K_mult,cmax,lb,gap_pct,time_ms,assign_sha16
eval-m4-n500,4,500,3001,lpt_ls,,5969,5969,0.000000,1.455,5ad7f6d4754818a5
eval-m4-n500,4,500,3001,rol,1,5969,5969,0.000000,2.015,5ad7f6d4754818a5
eval-m4-n500,4,500,3002,lpt,,6247,6247,0.000000,0.374,4edd63b895fbc1e0
eval-m4-n500,4,500,3002,multifit,,6247,6247,0.000000,1.950,dd962d1615e2ee72
eval-m4-n500,4,500,3002,lpt_ls,,6247,6247,0.000000,0.915,4edd63b895fbc1e0
eval-m4-n500,4,500,3002,rol,1,6247,6247,0.000000,0.819,4edd63b895fbc1e0
eval-m4-n500,4,500,3003,lpt,,6358,6358,0.000000,0.180,fd2b391114dccbeb
eval-m4-n500,4,500,3003,multifit,,6358,6358,0.000000,1.202,062ac4ce69962212
eval-m4-n500,4,500,3003,lpt_ls,,6358,6358,0.000000,0.839,fd2b391114dccbeb
eval-m4-n500,4,500,3003,rol,1,6358,6358,0.000000,0.823,fd2b391114dccbeb
eval-m4-n500,4,500,3004,lpt,,6364,6364,0.000000,0.185,4eb25e666bf714b0
eval-m4-n500,4,500,3004,multifit,,6364,6364,0.000000,1.251,d518112a4d1ff619
eval-m4-n500,4,500,3004,lpt_ls,,6364,6364,0.000000,1.148,4eb25e666bf714b0
eval-m4-n500,4,500,3004,rol,1,6364,6364,0.000000,0.840,4eb25e666bf714b0
eval-m4-n500,4,500,3005,lpt,,6151,6151,0.000000,0.186,adaa87b35b4613ed
eval-m4-n500,4,500,3005,multifit,,6151,6151,0.000000,1.209,e108fdbdb8386b5b
eval-m4-n500,4,500,3005,lpt_ls,,6151,6151,0.000000,0.876,adaa87b35b4613ed
eval-m4-n500,4,500,3005,rol,1,6151,6151,0.000000,0.809,adaa87b35b4613ed
eval-m4-n500,4,500,3006,lpt,,6405,6405,0.000000,0.187,806ece3f7f95105f
eval-m4-n500,4,500,3006,multifit,,6405,6405,0.000000,1.233,b8d99b5db520eef7
eval-m4-n500,4,500,3006,lpt_ls,,6405,6405,0.000000,0.709,806ece3f7f95105f
eval-m4-n500,4,500,3006,rol,1,6405,6405,0.000000,0.803,806ece3f7f95105f
eval-m4-n500,4,500,3007,lpt,,6126,6126,0.000000,0.178,a2e6682c92e5156e
eval-m4-n500,4,500,3007,multifit,,6126,6126,0.000000,1.199,5525aba2e79c6fd6
eval-m4-n500,4,500,3007,lpt_ls,,6126,6126,0.000000,0.628,a2e6682c92e5156e
eval-m4-n500,4,500,3007,rol,1,6126,6126,0.000000,0.819,a2e6682c92e5156e
eval-m4-n500,4,500,3008,lpt,,6021,6021,0.000000,0.184,4dc5d92696f21d21
eval-m4-n500,4,500,3008,multifit,,6021,6021,0.000000,1.186,a6af820559c542a9
eval-m4-n500,4,500,3008,lpt_ls,,6021,6021,0.000000,0.606,4dc5d92696f21d21
eval-m4-n500,4,500,3008,rol,1,6021,6021,0.000000,0.781,4dc5d92696f21d21
eval-m4-n500,4,500,3009,lpt,,6551,6551,0.000000,0.188,807b7098504e0282
eval-m4-n500,4,500,3009,multifit,,6551,6551,0.000000,1.232,d5bae873f0083d61
eval-m4-n500,4,500,3009,lpt_ls,,6551,6551,0.000000,0.916,807b7098504e0282
eval-m4-n500,4,500,3009,rol,1,6551,6551,0.000000,0.825,807b7098504e0282
eval-m4-n500,4,500,3010,lpt,,6188,6188,0.000000,0.187,18c78830542239f3
eval-m4-n500,4,500,3010,multifit,,6188,6188,0.000000,1.220,d7cd51d0c725b517
eval-m4-n500,4,500,3010,lpt_ls,,6188,6188,0.000000,0.951,18c78830542239f3
eval-m4-n500,4,500,3010,rol,1,6188,6188,0.000000,0.786,18c78830542239f3
eval-m4-n500,4,500,3011,lpt,,5989,5989,0.000000,0.179,194dddc145e2f8d3
eval-m4-n500,4,500,3011,multifit,,5989,5989,0.000000,1.157,f64635d5ff92b818
eval-m4-n500,4,500,3011,lpt_ls,,5989,5989,0.000000,0.871,194dddc145e2f8d3
eval-m4-n500,4,500,3011,rol,1,5989,5989,0.000000,0.903,194dddc145e2f8d3
eval-m4-n500,4,500,3012,lpt,,6449,6449,0.000000,0.177,d70f48fdfa1fc44f
eval-m4-n500,4,500,3012,multifit,,6449,6449,0.000000,1.168,5bcbeb8520326df1
eval-m4-n500,4,500,3012,lpt_ls,,6449,6449,0.000000,0.814,d70f48fdfa1fc44f
eval-m4-n500,4,500,3012,rol,1,6449,6449,0.000000,0.785,d70f48fdfa1fc44f
eval-m4-n500,4,500,3013,lpt,,6122,6122,0.000000,0.172,34a59e44c41d4875
eval-m4-n500,4,500,3013,multifit,,6122,6122,0.000000,1.155,9181283ed5998a90
eval-m4-n500,4,500,3013,lpt_ls,,6122,6122,0.000000,0.920,34a59e44c41d4875
eval-m4-n500,4,500,3013,rol,1,6122,6122,0.000000,0.919,34a59e44c41d4875
eval-m4-n500,4,500,3014,lpt,,6206,6206,0.000000,0.188,400d90d5cda13dce
eval-m4-n500,4,500,3014,multifit,,6206,6206,0.000000,1.244,fe8c81ce9a34fa70
eval-m4-n500,4,500,3014,lpt_ls,,6206,6206,0.000000,0.791,400d90d5cda13dce
eval-m4-n500,4,500,3014,rol,1,6206,6206,0.000000,0.845,400d90d5cda13dce
eval-m4-n500,4,500,3015,lpt,,6081,6081,0.000000,0.187,384d074d4078baac
eval-m4-n500,4,500,3015,multifit,,6081,6081,0.000000,1.233,8bb496a2127bbf75
eval-m4-n500,4,500,3015,lpt_ls,,6081,6081,0.000000,0.961,384d074d4078baac
eval-m4-n500,4,500,3015,rol,1,6081,6081,0.000000,0.822,384d074d4078baac
eval-m4-n500,4,500,3016,lpt,,6263,6263,0.000000,0.187,8a8eff6c00283b4a
eval-m4-n500,4,500,3016,multifit,,6263,6263,0.000000,1.190,98ca0c6e30c549c3
eval-m4-n500,4,500,3016,lpt_ls,,6263,6263,0.000000,0.824,8a8eff6c00283b4a
eval-m4-n500,4,500,3016,rol,1,6263,6263,0.000000,0.798,8a8eff6c00283b4a
eval-m4-n500,4,500,3017,lpt,,6192,6192,0.000000,0.178,4bab787d77082fcb
eval-m4-n500,4,500,3017,multifit,,6192,6192,0.000000,1.179,59f476016a7f0fe7
eval-m4-n500,4,500,3017,lpt_ls,,6192,6192,0.000000,0.947,4bab787d77082fcb
eval-m4-n500,4,500,3017,rol,1,6192,6192,0.000000,0.854,4bab787d77082fcb
eval-m4-n500,4,500,3018,lpt,,6641,6641,0.000000,0.178,0181eb9b05483148
eval-m4-n500,4,500,3018,multifit,,6641,6641,0.000000,1.314,f10119645468437c
eval-m4-n500,4,500,3018,lpt_ls,,6641,6641,0.000000,0.916,0181eb9b05483148
eval-m4-n500,4,500,3018,rol,1,6641,6641,0.000000,0.843,0181eb9b05483148
eval-m4-n500,4,500,3019,lpt,,6213,6213,0.000000,0.209,028ddcafad88ab41
eval-m4-n500,4,500,3019,multifit,,6213,6213,0.000000,1.282,9322d19e50a7c091
eval-m4-n500,4,500,3019,lpt_ls,,6213,6213,0.000000,0.894,028ddcafad88ab41
eval-m4-n500,4,500,3019,rol,1,6213,6213,0.000000,0.783,028ddcafad88ab41
eval-m4-n500,4,500,3020,lpt,,5835,5835,0.000000,0.180,8c5e01e9d45512c4
eval-m4-n500,4,500,3020,multifit,,5835,5835,0.000000,1.232,1d785d21e0ae7044
eval-m4-n500,4,500,3020,lpt_ls,,5835,5835,0.000000,0.976,8c5e01e9d45512c4
eval-m4-n500,4,500,3020,rol,1,5835,5835,0.000000,0.867,8c5e01e9d45512c4
eval-m4-n500,4,500,3021,lpt,,6476,6476,0.000000,0.181,0ab7c6155e2839f2
eval-m4-n500,4,500,3021,multifit,,6476,6476,0.000000,1.208,befd546590ca8842
eval-m4-n500,4,500,3021,lpt_ls,,6476,6476,0.000000,0.562,0ab7c6155e2839f2
eval-m4-n500,4,500,3021,rol,1,6476,6476,0.000000,0.791,0ab7c6155e2839f2
eval-m4-n500,4,500,3022,lpt,,6286,6286,0.000000,0.183,c100a55beb03a48d
eval-m4-n500,4,500,3022,multifit,,6286,6286,0.000000,1.209,3fcddefdc40fe29b
eval-m4-n500,4,500,3022,lpt_ls,,6286,6286,0.000000,0.717,c100a55beb03a48d
eval-m4-n500,4,500,3022,rol,1,6286,6286,0.000000,0.920,c100a55beb03a48d
eval-m4-n500,4,500,3023,lpt,,6312,6312,0.000000,0.218,91bdffacdd6d8cce
eval-m4-n500,4,500,3023,multifit,,6312,6312,0.000000,1.223,fe5d385d8ce6bcd5
eval-m4-n500,4,500,3023,lpt_ls,,6312,6312,0.000000,0.948,91bdffacdd6d8cce
eval-m4-n500,4,500,3023,rol,1,6312,6312,0.000000,0.836,91bdffacdd6d8cce
eval-m4-n500,4,500,3024,lpt,,6226,6226,0.000000,0.185,784c222ce22d2c75
eval-m4-n500,4,500,3024,multifit,,6226,6226,0.000000,1.196,299bc3598a9fc96a
eval-m4-n500,4,500,3024,lpt_ls,,6226,6226,0.000000,1.072,784c222ce22d2c75
eval-m4-n500,4,500,3024,rol,1,6226,6226,0.000000,0.891,784c222ce22d2c75
eval-m4-n500,4,500,3025,lpt,,6065,6065,0.000000,0.212,39615d67be3b0f40
eval-m4-n500,4,500,3025,multifit,,6065,6065,0.000000,1.227,d9384cf83c4bbcb9
eval-m4-n500,4,500,3025,lpt_ls,,6065,6065,0.000000,0.966,39615d67be3b0f40
eval-m4-n500,4,500,3025,rol,1,6065,6065,0.000000,0.856,39615d67be3b0f40
eval-m4-n500,4,500,3026,lpt,,6187,6187,0.000000,0.182,03a11496beb9f531
eval-m4-n500,4,500,3026,multifit,,6187,6187,0.000000,1.234,3ab48fa5ec421332
eval-m4-n500,4,500,3026,lpt_ls,,6187,6187,0.000000,0.776,03a11496beb9f531
eval-m4-n500,4,500,3026,rol,1,6187,6187,0.000000,0.823,03a11496beb9f531
eval-m4-n500,4,500,3027,lpt,,6675,6675,0.000000,0.183,90ccfdc960a5d43e
eval-m4-n500,4,500,3027,multifit,,6675,6675,0.000000,1.325,1741da1783b6df1e
eval-m4-n500,4,500,3027,lpt_ls,,6675,6675,0.000000,0.817,90ccfdc960a5d43e
eval-m4-n500,4,500,3027,rol,1,6675,6675,0.000000,0.923,90ccfdc960a5d43e
eval-m4-n500,4,500,3028,lpt,,6431,6431,0.000000,0.189,ed785c3dcaeaeac7
eval-m4-n500,4,500,3028,multifit,,6431,6431,0.000000,1.178,f20b858a67941e54
eval-m4-n500,4,500,3028,lpt_ls,,6431,6431,0.000000,0.956,ed785c3dcaeaeac7
eval-m4-n500,4,500,3028,rol,1,6431,6431,0.000000,0.809,ed785c3dcaeaeac7
eval-m4-n500,4,500,3029,lpt,,6325,6325,0.000000,0.210,6f4b154edbe5cd9f
eval-m4-n500,4,500,3029,multifit,,6325,6325,0.000000,1.231,f815ebe117721665
eval-m4-n500,4,500,3029,lpt_ls,,6325,6325,0.000000,1.062,6f4b154edbe5cd9f
eval-m4-n500,4,500,3029,rol,1,6325,6325,0.000000,0.814,6f4b154edbe5cd9f
eval-m5-n30,5,30,3000,lpt,,286,279,2.508961,0.021,3d9fc7258a05a070
eval-m5-n30,5,30,3000,multifit,,279,279,0.000000,0.077,9c72358c3f64be12
eval-m5-n30,5,30,3000,lpt_ls,,281,279,0.716846,0.219,48593e9aac4ac587
eval-m5-n30,5,30,3000,rol,2,281,279,0.716846,0.230,2f2da3af3a890b27
eval-m5-n30,5,30,3001,lpt,,353,342,3.216374,0.019,5391b314738f79ba
eval-m5-n30,5,30,3001,multifit,,343,342,0.292398,0.069,7e8928a174e9c268
eval-m5-n30,5,30,3001,lpt_ls,,351,342,2.631579,0.206,5c622b5e1067f29d
eval-m5-n30,5,30,3001,rol,2,344,342,0.584795,0.244,2996966ffc344f65
eval-m5-n30,5,30,3002,lpt,,288,287,0.348432,0.019,ea63e1e394cfa804
eval-m5-n30,5,30,3002,multifit,,290,287,1.045296,0.062,69593ca952703bb6
eval-m5-n30,5,30,3002,lpt_ls,,287,287,0.000000,0.237,08dec24078224462
eval-m5-n30,5,30,3002,rol,2,288,287,0.348432,0.242,ea63e1e394cfa804
eval-m5-n30,5,30,3003,lpt,,306,304,0.657895,0.022,72c9815212f56df3
eval-m5-n30,5,30,3003,multifit,,304,304,0.000000,0.136,37aaddb76f85ca37
eval-m5-n30,5,30,3003,lpt_ls,,305,304,0.328947,0.173,917f5f2c8def9fab
eval-m5-n30,5,30,3003,rol,2,305,304,0.328947,0.249,1c5001b8d377e4ad
eval-m5-n30,5,30,3004,lpt,,327,322,1.552795,0.020,18807213bba95191
eval-m5-n30,5,30,3004,multifit,,322,322,0.000000,0.069,8eba77121a651fe4
eval-m5-n30,5,30,3004,lpt_ls,,324,322,0.621118,0.200,680950db83f602dd
eval-m5-n30,5,30,3004,rol,2,322,322,0.000000,0.193,41b3d3522cf7a8e0
eval-m5-n30,5,30,3005,lpt,,330,323,2.167183,0.021,f0027b5430b0480f
eval-m5-n30,5,30,3005,multifit,,324,323,0.309598,0.072,fa22388a618961ba
eval-m5-n30,5,30,3005,lpt_ls,,324,323,0.309598,0.240,6a0458420e21a5cb
eval-m5-n30,5,30,3005,rol,2,325,323,0.619195,0.209,45ef059f028a4022
eval-m5-n30,5,30,3006,lpt,,284,284,0.000000,0.045,a51834ec186028be
eval-m5-n30,5,30,3006,multifit,,284,284,0.000000,0.069,2ff02166e4ad6df6
eval-m5-n30,5,30,3006,lpt_ls,,284,284,0.000000,0.159,a51834ec186028be
eval-m5-n30,5,30,3006,rol,2,284,284,0.000000,0.203,a51834ec186028be
eval-m5-n30,5,30,3007,lpt,,275,272,1.102941,0.019,e75a8eb6ddd3b820
eval-m5-n30,5,30,3007,multifit,,273,272,0.367647,0.179,01fb7927bb7191d7
eval-m5-n30,5,30,3007,lpt_ls,,273,272,0.367647,0.175,e19e52510e29e0e7
eval-m5-n30,5,30,3007,rol,2,272,272,0.000000,0.273,7a76282db078f2a9
eval-m5-n30,5,30,3008,lpt,,309,302,2.317881,0.024,9720c8813c0f6f36
eval-m5-n30,5,30,3008,multifit,,302,302,0.000000,0.071,221f0496a65f1e02
eval-m5-n30,5,30,3008,lpt_ls,,303,302,0.331126,0.338,1e5e53957d5eb70e
eval-m5-n30,5,30,3008,rol,2,302,302,0.000000,0.352,f7da81d6e3f7881c
eval-m5-n30,5,30,3009,lpt,,323,320,0.937500,0.025,b3bd6480f493aa47
eval-m5-n30,5,30,3009,multifit,,323,320,0.937500,0.067,5e46dd26bc462caa
eval-m5-n30,5,30,3009,lpt_ls,,321,320,0.312500,0.217,60e59b2271581aed
eval-m5-n30,5,30,3009,rol,2,323,320,0.937500,0.234,b3bd6480f493aa47
eval-m5-n30,5,30,3010,lpt,,324,321,0.934579,0.020,1fae1a87833bacd0
eval-m5-n30,5,30,3010,multifit,,323,321,0.623053,0.066,d93001cecda1e503
eval-m5-n30,5,30,3010,lpt_ls,,321,321,0.000000,0.247,96d8661e2c5415cb
eval-m5-n30,5,30,3010,rol,2,323,321,0.623053,0.208,9e72e1233bcfb9f7
eval-m5-n30,5,30,3011,lpt,,307,305,0.655738,0.019,bbefb4a080f87b07
eval-m5-n30,5,30,3011,multifit,,308,305,0.983607,0.064,10b1b5645fee219c
eval-m5-n30,5,30,3011,lpt_ls,,306,305,0.327869,0.155,8d9a8f8c6311b2b2
eval-m5-n30,5,30,3011,rol,2,306,305,0.327869,0.246,b7a351bb8b5130f5
eval-m5-n30,5,30,3012,lpt,,290,283,2.473498,0.018,41815b2423ca850d
eval-m5-n30,5,30,3012,multifit,,284,283,0.353357,0.070,98765c0a685c65c5
eval-m5-n30,5,30,3012,lpt_ls,,284,283,0.353357,0.298,46e70bacfa41c9d4
eval-m5-n30,5,30,3012,rol,2,287,283,1.413428,0.254,ec479b495641fbe4
eval-m5-n30,5,30,3013,lpt,,285,278,2.517986,0.018,882dab64275011db
eval-m5-n30,5,30,3013,multifit,,279,278,0.359712,0.070,09f246a3699fa026
eval-m5-n30,5,30,3013,lpt_ls,,279,278,0.359712,0.252,5866af0d1b868aee
eval-m5-n30,5,30,3013,rol,2,278,278,0.000000,0.186,c4968796b4f7b611
eval-m5-n30,5,30,3014,lpt,,246,246,0.000000,0.017,9d29c63f68e3a187
eval-m5-n30,5,30,3014,multifit,,246,246,0.000000,0.064,f4b8bc04d7c42807
eval-m5-n30,5,30,3014,lpt_ls,,246,246,0.000000,0.070,9d29c63f68e3a187
eval-m5-n30,5,30,3014,rol,2,246,246,0.000000,0.252,9d29c63f68e3a187
eval-m5-n30,5,30,3015,lpt,,288,288,0.000000,0.017,3e079c096135490e
eval-m5-n30,5,30,3015,multifit,,289,288,0.347222,0.067,376c6abcc57c476b
eval-m5-n30,5,30,3015,lpt_ls,,288,288,0.000000,0.105,3e079c096135490e
eval-m5-n30,5,30,3015,rol,2,288,288,0.000000,0.237,3e079c096135490e
eval-m5-n30,5,30,3016,lpt,,317,312,1.602564,0.017,649834056c50721e
eval-m5-n30,5,30,3016,multifit,,313,312,0.320513,0.069,9a24e750f3896a54
eval-m5-n30,5,30,3016,lpt_ls,,313,312,0.320513,0.219,bd16096fa18ec9ba
eval-m5-n30,5,30,3016,rol,2,313,312,0.320513,0.221,016334202c1d29f3
eval-m5-n30,5,30,3017,lpt,,323,321,0.623053,0.018,f14daf80cdc1bd7b
eval-m5-n30,5,30,3017,multifit,,323,321,0.623053,0.064,f356344e0d823750
eval-m5-n30,5,30,3017,lpt_ls,,323,321,0.623053,0.108,f14daf80cdc1bd7b
eval-m5-n30,5,30,3017,rol,2,323,321,0.623053,0.220,f14daf80cdc1bd7b
eval-m5-n30,5,30,3018,lpt,,300,299,0.334448,0.017,ee79cfd729311d6f
eval-m5-n30,5,30,3018,multifit,,300,299,0.334448,0.067,5c418440977cc26f
eval-m5-n30,5,30,3018,lpt_ls,,300,299,0.334448,0.069,ee79cfd729311d6f
eval-m5-n30,5,30,3018,rol,2,299,299,0.000000,0.236,5a02b47a8f349120
eval-m5-n30,5,30,3019,lpt,,320,312,2.564103,0.017,9ebec74557789a36
eval-m5-n30,5,30,3019,multifit,,313,312,0.320513,0.065,ce7188c6b374c4a4
eval-m5-n30,5,30,3019,lpt_ls,,314,312,0.641026,0.152,5bb880a6df4cb295
eval-m5-n30,5,30,3019,rol,2,312,312,0.000000,0.200,f17c46ceb1b85d9a
eval-m5-n30,5,30,3020,lpt,,217,216,0.462963,0.023,c374d6224b80977c
eval-m5-n30,5,30,3020,multifit,,217,216,0.462963,0.064,d37dd0c15c2eabd9
eval-m5-n30,5,30,3020,lpt_ls,,217,216,0.462963,0.109,c374d6224b80977c
eval-m5-n30,5,30,3020,rol,2,217,216,0.462963,0.210,c374d6224b80977c
eval-m5-n30,5,30,3021,lpt,,296,295,0.338983,0.017,9d3732cc3839f9ca
eval-m5-n30,5,30,3021,multifit,,297,295,0.677966,0.062,1b6bc9e628df5ba5
eval-m5-n30,5,30,3021,lpt_ls,,296,295,0.338983,0.105,9d3732cc3839f9ca
eval-m5-n30,5,30,3021,rol,2,296,295,0.338983,0.227,9d3732cc3839f9ca
eval-m5-n30,5,30,3022,lpt,,329,322,2.173913,0.018,7b46d818d348fb36
eval-m5-n30,5,30,3022,multifit,,323,322,0.310559,0.068,fdefb3c02f1214b7
eval-m5-n30,5,30,3022,lpt_ls,,324,322,0.621118,0.241,607e1b3e778c5f5b
eval-m5-n30,5,30,3022,rol,2,327,322,1.552795,0.229,353caaa28fa35072
eval-m5-n30,5,30,3023,lpt,,272,272,0.000000,0.017,6039447dc83de4c8
eval-m5-n30,5,30,3023,multifit,,272,272,0.000000,0.066,7a7e0c2174fbd84c
eval-m5-n30,5,30,3023,lpt_ls,,272,272,0.000000,0.105,6039447dc83de4c8
eval-m5-n30,5,30,3023,rol,2,272,272,0.000000,0.288,6039447dc83de4c8
eval-m5-n30,5,30,3024,lpt,,282,281,0.355872,0.020,a21191219d473074
eval-m5-n30,5,30,3024,multifit,,282,281,0.355872,0.071,792cb38ef49a1496
eval-m5-n30,5,30,3024,lpt_ls,,281,281,0.000000,0.161,ff0665c385202d56
eval-m5-n30,5,30,3024,rol,2,281,281,0.000000,0.244,085cd68d629d0785
eval-m5-n30,5,30,3025,lpt,,267,265,0.754717,0.018,50a8ce0d12a67194
eval-m5-n30,5,30,3025,multifit,,266,265,0.377358,0.071,0992c996e584aa0a
eval-m5-n30,5,30,3025,lpt_ls,,266,265,0.377358,0.161,faf7c218011fe0e9
eval-m5-n30,5,30,3025,rol,2,265,265,0.000000,0.218,291e53fee48cfab2
eval-m5-n30,5,30,3026,lpt,,263,260,1.153846,0.018,ae66b6581fb42382
eval-m5-n30,5,30,3026,multifit,,261,260,0.384615,0.069,a8d2df9b31f0ebb8
eval-m5-n30,5,30,3026,lpt_ls,,260,260,0.000000,0.196,6827d61706871fe0
eval-m5-n30,5,30,3026,rol,2,260,260,0.000000,0.216,579a9234d7b4d405
eval-m5-n30,5,30,3027,lpt,,334,333,0.300300,0.018,2f4ad97931f2b4d5
eval-m5-n30,5,30,3027,multifit,,335,333,0.600601,0.064,855981e9a5e8f579
eval-m5-n30,5,30,3027,lpt_ls,,334,333,0.300300,0.070,2f4ad97931f2b4d5
eval-m5-n30,5,30,3027,rol,2,334,333,0.300300,0.196,2f4ad97931f2b4d5
eval-m5-n30,5,30,3028,lpt,,288,287,0.348432,0.017,4058c9cd8f58544d
eval-m5-n30,5,30,3028,multifit,,289,287,0.696864,0.063,c934f773a73b3376
eval-m5-n30,5,30,3028,lpt_ls,,287,287,0.000000,0.116,563718069030ca99
eval-m5-n30,5,30,3028,rol,2,287,287,0.000000,0.232,b9810779b612f278
eval-m5-n30,5,30,3029,lpt,,275,273,0.732601,0.017,c9ad24d821892486
eval-m5-n30,5,30,3029,multifit,,275,273,0.732601,0.064,c7bb690eb3d9e018
eval-m5-n30,5,30,3029,lpt_ls,,273,273,0.000000,0.224,4bb2a03b60a0bed7
eval-m5-n30,5,30,3029,rol,2,274,273,0.366300,0.190,3bd5d7233cedcc19
eval-m5-n50,5,50,3000,lpt,,467,467,0.000000,0.025,a474a39d5a7c4a92
eval-m5-n50,5,50,3000,multifit,,467,467,0.000000,0.114,539e6f1dc8243d2d
eval-m5-n50,5,50,3000,lpt_ls,,467,467,0.000000,0.122,a474a39d5a7c4a92
eval-m5-n50,5,50,3000,rol,2,467,467,0.000000,0.332,a474a39d5a7c4a92
eval-m5-n50,5,50,3001,lpt,,552,543,1.657459,0.024,f05bd1079f4cead9
eval-m5-n50,5,50,3001,multifit,,543,543,0.000000,0.115,f89cd1678875663f
eval-m5-n50,5,50,3001,lpt_ls,,547,543,0.736648,0.218,097e7876e69ba4b5
eval-m5-n50,5,50,3001,rol,2,552,543,1.657459,0.419,f05bd1079f4cead9
eval-m5-n50,5,50,3002,lpt,,452,451,0.221729,0.024,b31347eb31228c96
eval-m5-n50,5,50,3002,multifit,,451,451,0.000000,0.108,6aed89091b560cba
eval-m5-n50,5,50,3002,lpt_ls,,451,451,0.000000,0.166,289d889cb1ddcd8c
eval-m5-n50,5,50,3002,rol,2,451,451,0.000000,0.432,65f4d1742205430a
eval-m5-n50,5,50,3003,lpt,,482,480,0.416667,0.026,0dbe9195d05b27dd
eval-m5-n50,5,50,3003,multifit,,480,480,0.000000,0.111,f377c208a1e71f6f
eval-m5-n50,5,50,3003,lpt_ls,,481,480,0.208333,0.173,88de766b215785b4
eval-m5-n50,5,50,3003,rol,2,481,480,0.208333,0.348,c34ef09a0e95a703
eval-m5-n50,5,50,3004,lpt,,527,519,1.541426,0.027,cfb0ac714d06cb90
eval-m5-n50,5,50,3004,multifit,,522,519,0.578035,0.113,c6f6796678613784
eval-m5-n50,5,50,3004,lpt_ls,,522,519,0.578035,0.172,4ce7bc7201c12f91
eval-m5-n50,5,50,3004,rol,2,527,519,1.541426,0.371,cfb0ac714d06cb90
eval-m5-n50,5,50,3005,lpt,,547,546,0.183150,0.026,c13968b3634feb3a
eval-m5-n50,5,50,3005,multifit,,547,546,0.183150,0.118,0e7e67735f260a91
eval-m5-n50,5,50,3005,lpt_ls,,547,546,0.183150,0.126,c13968b3634feb3a
eval-m5-n50,5,50,3005,rol,2,547,546,0.183150,0.327,c13968b3634feb3a
eval-m5-n50,5,50,3006,lpt,,495,495,0.000000,0.026,664722e4abe75ac1
eval-m5-n50,5,50,3006,multifit,,495,495,0.000000,0.107,a83e609f898d05ed
eval-m5-n50,5,50,3006,lpt_ls,,495,495,0.000000,0.160,664722e4abe75ac1
eval-m5-n50,5,50,3006,rol,2,495,495,0.000000,0.319,664722e4abe75ac1
eval-m5-n50,5,50,3007,lpt,,443,442,0.226244,0.026,a49d40d85d2f5fc2
eval-m5-n50,5,50,3007,multifit,,442,442,0.000000,0.109,a56aba88bc17c519
eval-m5-n50,5,50,3007,lpt_ls,,442,442,0.000000,0.217,a684f717067fbd33
eval-m5-n50,5,50,3007,rol,2,443,442,0.226244,0.392,a49d40d85d2f5fc2
eval-m5-n50,5,50,3008,lpt,,485,484,0.206612,0.025,22cd0970b9cc3c07
eval-m5-n50,5,50,3008,multifit,,484,484,0.000000,0.109,c43d43fef3ef8397
eval-m5-n50,5,50,3008,lpt_ls,,484,484,0.000000,0.248,ca7eefe49db97912
eval-m5-n50,5,50,3008,rol,2,485,484,0.206612,0.396,22cd0970b9cc3c07
eval-m5-n50,5,50,3009,lpt,,504,501,0.598802,0.027,72270ffab9a46e41
eval-m5-n50,5,50,3009,multifit,,502,501,0.199601,0.112,ae9d014237bbe6d1
eval-m5-n50,5,50,3009,lpt_ls,,504,501,0.598802,0.121,72270ffab9a46e41
eval-m5-n50,5,50,3009,rol,2,504,501,0.598802,0.407,72270ffab9a46e41
eval-m5-n50,5,50,3010,lpt,,565,563,0.355240,0.026,7d70c3838127ea6e
eval-m5-n50,5,50,3010,multifit,,563,563,0.000000,0.115,4678dd70bd18401a
eval-m5-n50,5,50,3010,lpt_ls,,564,563,0.177620,0.204,4ccee352a159b80b
eval-m5-n50,5,50,3010,rol,2,565,563,0.355240,0.372,7d70c3838127ea6e
eval-m5-n50,5,50,3011,lpt,,521,520,0.192308,0.026,97937eb80f2dc120
eval-m5-n50,5,50,3011,multifit,,520,520,0.000000,0.117,a63757b2e8c61315
eval-m5-n50,5,50,3011,lpt_ls,,520,520,0.000000,0.129,49b7f0011fc4ea00
eval-m5-n50,5,50,3011,rol,2,520,520,0.000000,0.334,6c7c8b0306b23319
eval-m5-n50,5,50,3012,lpt,,509,509,0.000000,0.025,25794234e7a107e2
eval-m5-n50,5,50,3012,multifit,,509,509,0.000000,0.117,71922ec320e0d3b3
eval-m5-n50,5,50,3012,lpt_ls,,509,509,0.000000,0.121,25794234e7a107e2
eval-m5-n50,5,50,3012,rol,2,509,509,0.000000,0.392,25794234e7a107e2
eval-m5-n50,5,50,3013,lpt,,532,523,1.720841,0.025,cb5f80fdb6b44eb8
eval-m5-n50,5,50,3013,multifit,,524,523,0.191205,0.118,eb5b83c68bfffca3
eval-m5-n50,5,50,3013,lpt_ls,,526,523,0.573614,0.170,9f8feb2ffd01e2e8
eval-m5-n50,5,50,3013,rol,2,528,523,0.956023,0.373,ef5d00d23f32be2f
eval-m5-n50,5,50,3014,lpt,,469,468,0.213675,0.025,66a177d5d5baf032
eval-m5-n50,5,50,3014,multifit,,468,468,0.000000,0.108,3a5e42019f46dd74
eval-m5-n50,5,50,3014,lpt_ls,,468,468,0.000000,0.378,5c616852aac92c00
eval-m5-n50,5,50,3014,rol,2,468,468,0.000000,0.363,b7353182ef4add37
eval-m5-n50,5,50,3015,lpt,,471,470,0.212766,0.026,d7b2a63d0b3c0d94
eval-m5-n50,5,50,3015,multifit,,470,470,0.000000,0.110,a83dcd7559d3a4cd
